10,20150307,7.39714736805632
10,20150308,6.417536325741385
10,20150309,15.304792007513301
10,20150310,6.666597158307175
10,20150311,17.82075793561372
10,20150312,7.823801485424221
10,20150313,10.05662087557229
10,20150314,15.64739742720054
10,20150315,13.412381122619752
10,20150316,7.823898493147719
10,20150317,12.294698656337166
10,20150318,25.70709733624104
10,20150319,5.5884994215545
10,20150320,3.353099652936705
10,20150321,2.2353997686246743
10,20150322,8.941599074498697
10,20150323,2.2353997686246743
10,20150324,7.82389919018636
10,20150325,26.82479722349609
10,20150326,11.176998843123371
10,20150327,4.4707995372493485
10,20150328,4.4707995372493485
10,20150329,6.706199305874023
10,20150330,11.176998843123371
11,20150307,1.1176998779633192
11,20150309,2.027676191047643
11,20150310,1.117520918093757
11,20150311,3.322906418028147
11,20150314,4.470795853107545
11,20150316,1.1176998841882422
11,20150317,2.235399753692571
11,20150318,4.470799537368885
11,20150319,2.2353997686185854
11,20150321,3.353099652937008
11,20150322,1.1176998843123371
11,20150323,1.1176998843123371
11,20150324,6.706199305874023
11,20150325,2.2353997686246743
11,20150326,2.2353997686246743
11,20150328,2.2353997686246743
11,20150330,1.1176998843123371
12,20150306,23.772202710775467
12,20150307,60.04352790088952
12,20150308,110.88087612471638
12,20150309,144.5609311852296
12,20150310,117.10140479373979
12,20150311,184.7670294808219
12,20150312,139.58473079057686
12,20150313,138.56711971374142
12,20150314,220.18169647515242
12,20150315,124.06448844896595
12,20150316,146.41866884321067
12,20150317,143.0655843331858
12,20150318,248.12937427558904
12,20150319,130.77088646402817
12,20150320,81.59209155479202
12,20150321,97.23988993517281
12,20150322,106.18148900967222
12,20150323,185.53818079584872
12,20150324,112.88768831554634
12,20150325,196.71517963897216
12,20150326,105.06378912535993
12,20150327,86.06289109205008
12,20150328,117.35848785279572
12,20150329,68.17969294305257
12,20150330,158.71338357235246
13,20150306,2.2265145533224038
13,20150307,4.989577404005427
13,20150308,7.219975390915087
13,20150309,6.341031101580552
13,20150310,9.811279916904935
13,20150311,6.658635183337565
13,20150312,13.386267981667363
13,20150313,12.293093696214385
13,20150314,7.823723577040978
13,20150315,7.82387235483448
13,20150316,4.470799387950514
13,20150317,13.412398552154494
13,20150318,17.88319814543008
13,20150319,7.823899190131096
13,20150320,11.17699884312066
13,20150321,8.941599074498686
13,20150322,5.588499421561686
13,20150323,5.588499421561686
13,20150324,8.941599074498697
13,20150325,5.588499421561686
13,20150326,4.4707995372493485
13,20150327,4.4707995372493485
13,20150328,7.82389919018636
13,20150329,2.2353997686246743
13,20150330,17.883198148997394
14,20150312,1.1143925297091908
14,20150325,1.1176998843123371
15,20150306,5.988032426960031
15,20150307,26.995362165631786
15,20150308,34.79004040384024
15,20150309,48.00675000872777
15,20150310,31.026174460245652
15,20150311,45.664758765394716
15,20150312,44.64821247408474
15,20150313,26.82290257676601
15,20150314,53.648260137291864
15,20150315,26.824748025308583
15,20150316,26.82479612312113
15,20150317,29.060196880625703
15,20150318,50.29649478458722
15,20150319,31.29559676048527
15,20150320,31.295596760743194
15,20150321,38.00179606661944
15,20150322,31.29559676074544
15,20150323,49.178794909742834
15,20150324,38.00179606661946
15,20150325,64.82659329011555
15,20150326,36.884096182307125
15,20150327,20.11859791762207
15,20150328,50.29649479405517
15,20150329,49.178794909742834
15,20150330,48.0610950254305
20,20150306,7.987194329825441
20,20150307,26.767238174351732
20,20150308,42.77773080892596
20,20150309,46.61562099636563
20,20150310,40.53431234224037
20,20150311,79.14098662970703
20,20150312,51.37924211709747
20,20150313,36.876418372983096
